Packet_Number,Timestamp,Data
1349,2026-02-27 00:10:40,-264.46886446886447|-272.5274725274725|-271.79487179487177|-273.2600732600733|-270.3296703296703
1350,2026-02-27 00:10:41,-273.992673992674|-273.2600732600733|-264.46886446886447|-271.79487179487177|-261.53846153846155
1351,2026-02-27 00:10:41,-255.67765567765568|-263.003663003663|-247.61904761904762|-242.49084249084248|-235.89743589743588
1352,2026-02-27 00:10:41,-239.56043956043956|-241.02564102564102|-229.3040293040293|-224.9084249084249|-205.86080586080587
1353,2026-02-27 00:10:41,-205.86080586080587|-209.52380952380952|-195.6043956043956|-200.0|-194.13919413919413
1354,2026-02-27 00:10:41,-189.01098901098902|-200.0|-194.13919413919413|-191.2087912087912|-176.55677655677655
1355,2026-02-27 00:10:41,-172.16117216117217|-176.55677655677655|-172.16117216117217|-178.02197802197801|-170.6959706959707
1356,2026-02-27 00:10:41,-166.3003663003663|-166.3003663003663|-146.5201465201465|-153.1135531135531|-147.25274725274724
1357,2026-02-27 00:10:41,-135.53113553113553|-135.53113553113553|-123.07692307692308|-124.54212454212454|-119.41391941391942
1358,2026-02-27 00:10:41,-123.80952380952381|-124.54212454212454|-112.08791208791209|-112.08791208791209|-103.2967032967033
1359,2026-02-27 00:10:41,-107.6923076923077|-64.46886446886447|-30.036630036630036|-30.76923076923077|-41.02564102564103
1360,2026-02-27 00:10:41,-76.92307692307692|-120.87912087912088|-132.6007326007326|-141.3919413919414|-124.54212454212454
1361,2026-02-27 00:10:41,-123.07692307692308|-120.87912087912088|-106.95970695970696|-113.55311355311355|-21.245421245421245
1362,2026-02-27 00:10:41,275.45787545787545|1145.7875457875457|1499.6336996336997|1117.2161172161173|-242.49084249084248
1363,2026-02-27 00:10:41,-743.5897435897435|-530.4029304029305|-265.9340659340659|-126.73992673992674|-85.71428571428571
1364,2026-02-27 00:10:41,-75.45787545787546|-67.3992673992674|-52.747252747252745|-42.49084249084249|-21.245421245421245
1365,2026-02-27 00:10:41,-8.058608058608058|7.326007326007326|27.106227106227106|40.29304029304029|68.13186813186813
1366,2026-02-27 00:10:41,93.77289377289377|100.36630036630036|128.2051282051282|148.71794871794873|185.34798534798534
1367,2026-02-27 00:10:41,216.11721611721612|254.21245421245422|304.02930402930406|359.7069597069597|427.1062271062271
1368,2026-02-27 00:10:41,478.38827838827837|533.3333333333334|561.1721611721612|577.2893772893773|578.021978021978
1369,2026-02-27 00:10:41,550.1831501831501|473.992673992674|380.95238095238096|243.95604395604394|120.14652014652015
1370,2026-02-27 00:10:41,-9.523809523809524|-106.22710622710623|-176.55677655677655|-255.67765567765568|-297.43589743589746
1371,2026-02-27 00:10:41,-314.2857142857143|-328.93772893772893|-333.3333333333333|-337.72893772893775|-324.54212454212455
1372,2026-02-27 00:10:41,-330.4029304029304|-320.8791208791209|-307.6923076923077|-309.15750915750914|-293.7728937728938
1373,2026-02-27 00:10:41,-293.7728937728938|-287.9120879120879|-276.9230769230769|-284.98168498168496|-273.992673992674
1374,2026-02-27 00:10:42,-282.05128205128204|-276.1904761904762|-274.72527472527474|-285.7142857142857|-271.79487179487177
1375,2026-02-27 00:10:42,-276.1904761904762|-289.3772893772894|-284.24908424908426|-299.6336996336996|-290.1098901098901
1376,2026-02-27 00:10:42,-293.7728937728938|-290.84249084249086|-284.98168498168496|-288.64468864468864|-277.65567765567766
1377,2026-02-27 00:10:42,-284.24908424908426|-274.72527472527474|-268.86446886446885|-265.9340659340659|-252.74725274725276
1378,2026-02-27 00:10:42,-246.8864468864469|-238.0952380952381|-226.37362637362637|-229.3040293040293|-213.1868131868132
1379,2026-02-27 00:10:42,-217.58241758241758|-214.65201465201466|-212.45421245421247|-216.84981684981685|-205.86080586080587
1380,2026-02-27 00:10:42,-205.86080586080587|-201.46520146520146|-178.75457875457874|-179.48717948717947|-172.8937728937729
1381,2026-02-27 00:10:42,-178.02197802197801|-180.95238095238096|-176.55677655677655|-178.02197802197801|-164.83516483516485
1382,2026-02-27 00:10:42,-164.83516483516485|-158.97435897435898|-152.38095238095238|-156.7765567765568|-134.7985347985348
1383,2026-02-27 00:10:42,-129.67032967032966|-133.33333333333334|-131.13553113553112|-94.50549450549451|-60.8058608058608
1384,2026-02-27 00:10:42,-65.93406593406593|-79.85347985347985|-107.6923076923077|-150.1831501831502|-145.78754578754578
1385,2026-02-27 00:10:42,-145.78754578754578|-135.53113553113553|-135.53113553113553|-134.06593406593407|-123.80952380952381
1386,2026-02-27 00:10:42,-123.80952380952381|13.91941391941392|432.23443223443223|1499.6336996336997|1499.6336996336997
1387,2026-02-27 00:10:42,676.1904761904761|-545.054945054945|-736.2637362637363|-416.1172161172161|-170.6959706959707
1388,2026-02-27 00:10:42,-106.22710622710623|-97.43589743589743|-85.71428571428571|-76.92307692307692|-56.41025641025641
1389,2026-02-27 00:10:42,-52.747252747252745|-38.827838827838825|-28.571428571428573|-24.175824175824175|-8.058608058608058
1390,2026-02-27 00:10:42,-4.395604395604396|22.71062271062271|60.8058608058608|73.99267399267399|104.76190476190476
1391,2026-02-27 00:10:42,124.54212454212454|167.03296703296704|205.86080586080587|241.02564102564102|304.02930402930406
1392,2026-02-27 00:10:42,362.6373626373626|428.57142857142856|497.43589743589746|534.065934065934|570.6959706959707
1393,2026-02-27 00:10:42,576.5567765567765|569.9633699633699|535.5311355311355|449.8168498168498|345.7875457875458
1394,2026-02-27 00:10:42,195.6043956043956|56.41025641025641|-60.8058608058608|-160.43956043956044|-226.37362637362637
1395,2026-02-27 00:10:42,-276.1904761904762|-309.15750915750914|-332.6007326007326|-345.7875457875458|-346.5201465201465
1396,2026-02-27 00:10:42,-355.3113553113553|-346.5201465201465|-334.7985347985348|-331.86813186813185|-317.2161172161172
1397,2026-02-27 00:10:42,-311.35531135531136|-301.0989010989011|-290.84249084249086|-290.84249084249086|-273.992673992674
1398,2026-02-27 00:10:42,-275.45787545787545|-268.13186813186815|-271.79487179487177|-274.72527472527474|-264.46886446886447
1399,2026-02-27 00:10:43,-273.2600732600733|-268.13186813186815|-272.5274725274725|-273.992673992674|-266.6666666666667
1400,2026-02-27 00:10:43,-271.79487179487177|-271.06227106227107|-267.3992673992674|-276.1904761904762|-267.3992673992674
1401,2026-02-27 00:10:43,-273.2600732600733|-264.46886446886447|-258.6080586080586|-260.0732600732601|-252.01465201465203
1402,2026-02-27 00:10:43,-254.21245421245422|-242.49084249084248|-241.02564102564102|-248.35164835164835|-235.16483516483515
1403,2026-02-27 00:10:43,-223.44322344322345|-216.11721611721612|-216.11721611721612|-220.51282051282053|-205.86080586080587
1404,2026-02-27 00:10:43,-205.86080586080587|-193.4065934065934|-193.4065934065934|-196.33699633699635|-190.47619047619048
1405,2026-02-27 00:10:43,-194.87179487179486|-180.95238095238096|-175.0915750915751|-180.95238095238096|-170.6959706959707
1406,2026-02-27 00:10:43,-178.02197802197801|-172.16117216117217|-164.83516483516485|-164.83516483516485|-156.7765567765568
1407,2026-02-27 00:10:43,-158.97435897435898|-145.78754578754578|-142.85714285714286|-130.4029304029304|-119.41391941391942
1408,2026-02-27 00:10:43,-136.996336996337|-107.6923076923077|-71.06227106227107|-65.93406593406593|-73.99267399267399
1409,2026-02-27 00:10:43,-104.02930402930403|-126.73992673992674|-154.57875457875457|-161.17216117216117|-147.25274725274724
1410,2026-02-27 00:10:43,-144.32234432234432|-132.6007326007326|-131.13553113553112|-147.25274725274724|-72.52747252747253
1411,2026-02-27 00:10:43,202.93040293040292|1060.0732600732601|1499.6336996336997|1388.2783882783883|-127.47252747252747
1412,2026-02-27 00:10:43,-767.7655677655678|-498.16849816849816|-217.58241758241758|-112.82051282051282|-99.63369963369964
1413,2026-02-27 00:10:43,-101.83150183150182|-84.24908424908425|-76.19047619047619|-68.13186813186813|-43.223443223443226
1414,2026-02-27 00:10:43,-37.362637362637365|-19.047619047619047|-8.058608058608058|13.91941391941392|32.234432234432234
1415,2026-02-27 00:10:43,43.223443223443226|75.45787545787546|99.63369963369964|113.55311355311355|151.64835164835165
1416,2026-02-27 00:10:43,185.34798534798534|232.23443223443223|287.1794871794872|345.05494505494505|416.1172161172161
1417,2026-02-27 00:10:43,465.9340659340659|526.007326007326|558.974358974359|572.1611721611722|577.2893772893773
1418,2026-02-27 00:10:43,544.3223443223443|491.57509157509156|394.87179487179486|243.95604395604394|113.55311355311355
1419,2026-02-27 00:10:43,-24.175824175824175|-117.94871794871794|-194.13919413919413|-257.87545787545787|-287.1794871794872
1420,2026-02-27 00:10:43,-323.0769230769231|-335.53113553113553|-338.46153846153845|-346.5201465201465|-334.0659340659341
1421,2026-02-27 00:10:43,-333.3333333333333|-320.1465201465202|-317.94871794871796|-305.4945054945055|-293.7728937728938
1422,2026-02-27 00:10:43,-287.1794871794872|-266.6666666666667|-265.9340659340659|-267.3992673992674|-271.06227106227107
1423,2026-02-27 00:10:43,-275.45787545787545|-261.53846153846155|-249.8168498168498|-260.8058608058608|-260.0732600732601
1424,2026-02-27 00:10:44,-266.6666666666667|-263.7362637362637|-263.003663003663|-263.003663003663|-261.53846153846155
1425,2026-02-27 00:10:44,-265.9340659340659|-266.6666666666667|-270.3296703296703|-268.13186813186815|-252.74725274725276
1426,2026-02-27 00:10:44,-260.0732600732601|-246.15384615384616|-230.03663003663004|-235.16483516483515|-228.57142857142858
1427,2026-02-27 00:10:44,-227.83882783882783|-205.86080586080587|-204.3956043956044|-213.1868131868132|-207.32600732600733
1428,2026-02-27 00:10:44,-214.65201465201466|-202.1978021978022|-205.12820512820514|-202.93040293040292|-196.33699633699635
1429,2026-02-27 00:10:44,-204.3956043956044|-194.13919413919413|-188.2783882783883|-179.48717948717947|-170.6959706959707
1430,2026-02-27 00:10:44,-174.35897435897436|-164.83516483516485|-154.57875457875457|-157.50915750915752|-153.1135531135531
1431,2026-02-27 00:10:44,-155.3113553113553|-147.25274725274724|-142.12454212454213|-129.67032967032966|-112.82051282051282
1432,2026-02-27 00:10:44,-115.01831501831502|-115.01831501831502|-76.92307692307692|-48.35164835164835|-52.747252747252745
1433,2026-02-27 00:10:44,-78.3882783882784|-93.77289377289377|-126.73992673992674|-142.85714285714286|-129.67032967032966
1434,2026-02-27 00:10:44,-128.2051282051282|-118.68131868131869|-113.55311355311355|-107.6923076923077|-98.16849816849818
1435,2026-02-27 00:10:44,16.117216117216117|347.98534798534797|1285.7142857142858|1499.6336996336997|1003.6630036630037
1436,2026-02-27 00:10:44,-355.3113553113553|-753.8461538461538|-509.15750915750914|-248.35164835164835|-110.62271062271063
1437,2026-02-27 00:10:44,-97.43589743589743|-73.99267399267399|-60.07326007326007|-47.61904761904762|-28.571428571428573
1438,2026-02-27 00:10:44,-27.83882783882784|-12.454212454212454|-3.663003663003663|19.047619047619047|41.75824175824176
1439,2026-02-27 00:10:44,60.8058608058608|79.85347985347985|100.36630036630036|116.48351648351648|151.64835164835165
1440,2026-02-27 00:10:44,169.96336996336996|216.11721611721612|257.14285714285717|306.959706959707|369.96336996337
1441,2026-02-27 00:10:44,428.57142857142856|494.5054945054945|541.3919413919414|572.1611721611722|578.021978021978
1442,2026-02-27 00:10:44,566.3003663003662|533.3333333333334|462.27106227106225|350.9157509157509|215.3846153846154
1443,2026-02-27 00:10:44,68.86446886446886|-48.35164835164835|-144.32234432234432|-216.11721611721612|-264.46886446886447
1444,2026-02-27 00:10:44,-309.15750915750914|-322.34432234432234|-334.7985347985348|-336.2637362637363|-334.7985347985348
1445,2026-02-27 00:10:44,-338.46153846153845|-328.93772893772893|-321.61172161172163|-317.2161172161172|-306.959706959707
1446,2026-02-27 00:10:44,-309.8901098901099|-296.7032967032967|-293.7728937728938|-285.7142857142857|-271.79487179487177
1447,2026-02-27 00:10:45,-274.72527472527474|-263.7362637362637|-268.13186813186815|-270.3296703296703|-272.5274725274725
1448,2026-02-27 00:10:45,-287.9120879120879|-287.1794871794872|-295.23809523809524|-298.16849816849816|-293.040293040293
1449,2026-02-27 00:10:45,-290.84249084249086|-283.5164835164835|-288.64468864468864|-277.65567765567766|-265.9340659340659
1450,2026-02-27 00:10:45,-262.27106227106225|-248.35164835164835|-254.21245421245422|-249.8168498168498|-246.8864468864469
1451,2026-02-27 00:10:45,-246.15384615384616|-235.16483516483515|-235.16483516483515|-226.37362637362637|-230.76923076923077
1452,2026-02-27 00:10:45,-227.83882783882783|-213.1868131868132|-217.58241758241758|-217.58241758241758|-211.7216117216117
1453,2026-02-27 00:10:45,-217.58241758241758|-197.06959706959708|-201.46520146520146|-202.93040293040292|-197.06959706959708
1454,2026-02-27 00:10:45,-191.2087912087912|-181.6849816849817|-182.41758241758242|-173.62637362637363|-158.97435897435898
1455,2026-02-27 00:10:45,-164.83516483516485|-148.71794871794873|-142.85714285714286|-145.78754578754578|-142.85714285714286
1456,2026-02-27 00:10:45,-114.28571428571429|-72.52747252747253|-84.24908424908425|-106.95970695970696|-130.4029304029304
1457,2026-02-27 00:10:45,-172.16117216117217|-173.62637362637363|-172.16117216117217|-164.83516483516485|-158.97435897435898
1458,2026-02-27 00:10:45,-164.83516483516485|-156.04395604395606|-160.43956043956044|-30.76923076923077|357.5091575091575
1459,2026-02-27 00:10:45,1441.025641025641|1499.6336996336997|814.6520146520146|-509.15750915750914|-776.5567765567765
1460,2026-02-27 00:10:45,-453.4798534798535|-200.0|-134.06593406593407|-129.67032967032966|-117.94871794871794
1461,2026-02-27 00:10:45,-100.36630036630036|-74.72527472527473|-71.06227106227107|-63.00366300366301|-43.956043956043956
1462,2026-02-27 00:10:45,-30.76923076923077|-9.523809523809524|-2.197802197802198|16.84981684981685|37.362637362637365
1463,2026-02-27 00:10:45,57.142857142857146|90.10989010989012|109.15750915750915|136.996336996337|179.48717948717947
1464,2026-02-27 00:10:45,221.97802197802199|280.5860805860806|336.2637362637363|402.9304029304029|466.6666666666667
1465,2026-02-27 00:10:45,512.0879120879121|547.2527472527472|553.1135531135532|546.5201465201466|506.2271062271062
1466,2026-02-27 00:10:45,418.31501831501834|307.6923076923077|169.96336996336996|31.501831501831504|-86.44688644688645
1467,2026-02-27 00:10:45,-181.6849816849817|-242.49084249084248|-293.7728937728938|-324.54212454212455|-346.5201465201465
1468,2026-02-27 00:10:45,-358.24175824175825|-353.84615384615387|-361.17216117216117|-349.45054945054943|-340.65934065934067
1469,2026-02-27 00:10:45,-333.3333333333333|-323.0769230769231|-318.68131868131866|-301.83150183150184|-297.43589743589746
1470,2026-02-27 00:10:45,-290.84249084249086|-274.72527472527474|-286.4468864468864|-283.5164835164835|-273.2600732600733
1471,2026-02-27 00:10:45,-290.84249084249086|-282.05128205128204|-284.98168498168496|-276.1904761904762|-282.05128205128204
1472,2026-02-27 00:10:45,-286.4468864468864|-287.9120879120879|-293.040293040293|-287.1794871794872|-287.1794871794872
1473,2026-02-27 00:10:45,-290.1098901098901|-286.4468864468864|-283.5164835164835|-270.3296703296703|-261.53846153846155
1474,2026-02-27 00:10:46,-265.9340659340659|-249.8168498168498|-252.74725274725276|-249.08424908424908|-242.49084249084248
1475,2026-02-27 00:10:46,-237.36263736263737|-226.37362637362637|-227.83882783882783|-221.97802197802199|-216.11721611721612
1476,2026-02-27 00:10:46,-216.84981684981685|-207.32600732600733|-208.7912087912088|-200.0|-196.33699633699635
1477,2026-02-27 00:10:46,-201.46520146520146|-181.6849816849817|-191.94139194139194|-188.2783882783883|-178.02197802197801
1478,2026-02-27 00:10:46,-178.02197802197801|-166.3003663003663|-166.3003663003663|-161.17216117216117|-157.50915750915752
1479,2026-02-27 00:10:46,-147.25274725274724|-142.85714285714286|-153.1135531135531|-132.6007326007326|-120.87912087912088
1480,2026-02-27 00:10:46,-126.73992673992674|-120.87912087912088|-95.23809523809524|-52.014652014652015|-50.54945054945055
1481,2026-02-27 00:10:46,-73.99267399267399|-97.43589743589743|-126.73992673992674|-144.32234432234432|-141.3919413919414
1482,2026-02-27 00:10:46,-135.53113553113553|-127.47252747252747|-131.86813186813185|-126.73992673992674|-134.06593406593407
1483,2026-02-27 00:10:46,-61.53846153846154|251.28205128205127|1159.7069597069597|1499.6336996336997|1319.4139194139193
1484,2026-02-27 00:10:46,-220.51282051282053|-760.4395604395604|-463.003663003663|-188.2783882783883|-97.43589743589743
1485,2026-02-27 00:10:46,-98.9010989010989|-88.64468864468864|-73.99267399267399|-54.21245421245421|-49.08424908424909
1486,2026-02-27 00:10:46,-49.08424908424909|-31.501831501831504|-19.78021978021978|5.128205128205129|19.78021978021978
